SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
61.447200																					
61.450550																					
61.528325																					
61.781450																					
62.105550																					
62.312400																					
62.338700																					
62.428425																					
62.503875																					
62.538500																					
62.570250																					
62.863225																					
62.867225																					
62.945475																					
63.094375																					
63.118650																					
63.209200																					
63.486275																					
63.910125																					
64.131150																					
64.154175																					
64.458575																					
64.462225																					
64.647875																					
64.769525																					
64.998450																					
65.011400																					
65.041450																					
65.154875																					
65.236100																					
65.478275																					
65.941825																					
66.101775																					
66.441400																					
66.470125																					
66.654975																					
66.789400																					
66.934250																					
67.252500																					
67.477275																					
67.677825																					
67.731075																					
67.801400																					
68.249000																					
68.496675																					
68.561200																					
68.750050																					
68.816050																					
68.838450																					
68.877525																					
68.888400																					
68.895925																					
69.247675																					
69.253475																					
69.502025																					
69.624975																					
69.682075																					
69.689700																					
69.924950																					
69.973750																					
70.022850																					
70.164875																					
70.212675																					
70.361400																					
70.411425																					
70.418450																					
70.754325																					
70.828100																					
70.862400																					
71.023575																					
71.053200																					
71.128950																					
71.494175																					
71.628150																					
71.809900																					
71.882450																					
71.936100																					
72.024400																					
72.461000																					
72.630850																					
72.691725																					
72.779550																					
72.873600																					
73.383725																					
73.448275																					
73.510275																					
73.532225																					
73.539200																					
73.542875																					
73.550175																					
73.557950																					
73.566650																					
73.574000																					
73.732025																					
74.398150																					
74.759250																					
74.858975																					
74.882350																					
74.896325																					
74.908650																					
74.973625																					
75.045750																					
75.064625																					
75.297375																					
75.352800																					
75.640350																					
75.645125																					
75.805650																					
75.820200																					
75.891675																					
75.905550																					
75.933700																					
75.946650																					
76.077475																					
76.402125																					
77.258425																					
77.264100																					
77.268025																					
77.279950																					
77.448075																					
77.470375																					
77.568950																					
77.618450																					
77.638400																					
77.685675																					
77.709775																					
77.819975																					
77.829600																					
77.870925																					
78.017475																					
78.090575																					
78.430325																					
78.461050																					
78.602500																					
78.643775																					
78.679725																					
79.236450																					
79.260975																					
79.304350																					
79.369225																					
79.514425																					
79.524675																					
79.630300																					
79.884425																					
79.979275																					
80.167375																					
80.173600																					
80.178450																					
80.181725																					
80.198350																					
80.425275																					
80.443775																					
80.547150																					
80.792375																					
80.932475																					
81.033125																					
81.749775																					
81.891475																					
82.035025																					
82.078475																					
82.191225																					
